,index,comment,label
6754,6754,đã dùng được hơn năm và đã mất máy tốt nên  không nói về ưu điểm về khuyết điểm là  vân tay khá tệ khi ra mồ hôi tay là  không mở được phải lau khô cả phím home cái này phải học hỏi binh đoàn android đã lên đến 20 chai mà không có mở khóa gương mặt về bảo mật thì tôi bị mất máy phải dùng ip mới tìm được ip và  không tìm được ai cg nói là nó biến thành cục gạch tôi không tin,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
6755,6755,sản phẩm chất lượng tuyệt vời cấu hình và thiết kế đẹp đợi ngày về hàng nữa là quất ngay 1 em,"tensor([-1., -1.,  0., -1.,  0.,  0., -1., -1., -1., -1.])"
6756,6756,mọi thứ đều ổn trừ việc bạn dán đt đã cắt một vết vào đt của mình lúc đó đeo luôn ốp lưng nên không nhìn thấy qua hôm sau gỡ ốp ra thật là xót xa ,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1.,  1., -1.])"
6757,6757,máy tốt  camera chụp đẹp nhiều tính năng mà sau 24h xài thì không hết pin pin trâu giá tốt nhưng mà không tặng kèm dây nghe ốp lưng,"tensor([ 0.,  0., -1., -1.,  0., -1., -1., -1.,  1., -1.])"
6758,6758,hơi thất vọng camera sau lúc mờ lúc rõlấy nét chậm kết nối mạng yếu nhưng bin trâu và máy đẹp thôi cũng tạm chấp nhận,"tensor([ 0.,  1.,  0.,  1.,  1., -1., -1., -1., -1., -1.])"
6759,6759,sau 2 ngày sử dụng thì mình đánh giá sử dụng facebook lite zalo messenger lite lướt web xem youtube thì điều quá ổn chỉ có cảm ứng không được nhạy cho lắm camera chụp đủ sáng thì quá ok còn chụp thiếu sáng thì chịu pin thì ít dùng thì đủ xài ngày chủ yếu nghe gọi còn xài youtube facebook zalo thì chắc ngày sạc 2 đến 4 lần d chỉ theo cảm nhận và đánh giá thui nha,"tensor([ 2.,  2., -1.,  1., -1.,  0., -1., -1., -1., -1.])"
6760,6760,mới lấy hàngko biết sau này như nào nhưng bây giờ thì mình thấy khá ổn với mức giá này,"tensor([-1., -1., -1., -1.,  0., -1.,  2., -1., -1., -1.])"
6761,6761,mọi thứ đều ổn trừ pin hơi mau tụt nhưng không đáng kể  còn ai mua về để chơi game thì nên chọn chip snapdragon mà mua chứ còn này chơi game thì hơi tệ,"tensor([ 1., -1., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
6762,6762,chậm lắm so với cấu hình thì vào chậm mà loa nhỏnói chung đọc báo xem phim lướt zola phây búc ok,"tensor([-1., -1., -1.,  1., -1.,  2., -1., -1., -1., -1.])"
6763,6763,sai lầm khi muasau 1 tháng sử dụng thì pin tuột nhanhvân tay không nhạyphải dùng pass mởtiếc đồng tiền bỏ ra,"tensor([ 1., -1., -1.,  1.,  1., -1.,  1., -1., -1., -1.])"
6764,6764,cả nhà sản xuất và nhà bán hàng đều phớt lờ tính năng samsung pay bị loại bỏ trên note 10 lite,"tensor([-1., -1., -1., -1., -1., -1., -1., -1.,  1., -1.])"
6765,6765,mua lúc mới có hàng xài tới bây giờ máy ổn lên mạng nhanh game cũng ổn trong tầm giá oppo lên mạng ổn hơn samsung hàng điện tử nên xài cũng hên xui mình hên nên chưa thấy gì bất thường ở điện thoại này trước xài samsung mà giờ đổi qua oppo thấy ok hơn nhiều,"tensor([-1., -1., -1.,  0.,  0.,  0.,  2., -1.,  0., -1.])"
6766,6766,sản phẩm đẹp tính năng ưu việt tiện lợi với nhiều ứng dụng bảo mật cao và chụp hình rata rõ nét,"tensor([-1.,  0., -1.,  0.,  0., -1., -1., -1., -1., -1.])"
6767,6767,mới mua hôn qua xài cảm giác rất ok  pin khá trâu trâu hơn con 6s cũ của mình tới khoảng gần 2h đồng hồ  vân tay nhạy  chạm nhẹ là đã mở khoá  nút home dạng cảm ứng khác với các đời iphone trước nên mình cảm thấy chưa quen lắm  nói chung sản phẩm rất tốt phù hợp với số tiền bỏ ra  là sản phẩm nên mua  xài 23 năn nữa vẫn thuộc hàng khủng,"tensor([ 0., -1., -1.,  0.,  0., -1.,  2., -1., -1., -1.])"
6768,6768,thất vọng từ ngày đầu tiên mang vềbị bay ra ngoài khi đang chơi chưa  được  10 phút  trong vài ngày tiếp theo không biết sẽ như thế nào đây,"tensor([-1., -1., -1., -1.,  1.,  1., -1., -1., -1., -1.])"
6769,6769,mua em nó 3042019 tối qua bị đạo tặc lấy mất đúng là giang hồ hiểm ác ,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6770,6770,mình định mua cái này nhưng cũng may là vào đây xem được đánh giá của mọi người đã từng sử dụng qua nghe nói vậy thì quả thực máy quá nhiều khuyết điểm không dám nghĩ đến việc chọn mua mẫu máy này nữa mặc dù trước giờ cũng là fan của xiaomi,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6771,6771,"em thấy a51 là dòng điện thoại khá tốt về camera và cấu hình xử lí tuyệt nhưng khi xài ban đêm để quay video thì còn có lỗi về màu sắc mong nhà sản xuất khắc phục
đã sử dụng được 2 tháng","tensor([-1.,  0., -1., -1., -1.,  0., -1., -1., -1., -1.])"
6772,6772,cái này  được  đèn flash 2 tông màu thì đẹp hơn nèmàn hình  được  90hz nữa thì ok luôncòn lại thì ngon từ trc ra sau,"tensor([-1., -1., -1.,  0.,  0., -1., -1.,  2., -1., -1.])"
6773,6773,mình ms mua được thần tháng theo đánh giá của mình mọi người nên mua bản 6gram nó sẽ cho chải nghiệm tốt hơn nhung ae cần lưu yd máy chơi game khá ok nhưng mỗi tội nó nóng khá là nhanh pin tụt khá nhanh còn camera thò lên thò xuống nghe như dế kêu v nghe khá khó chịu nhưng hàng việt nam vậy là chấp nhận được ,"tensor([ 1., -1.,  1., -1., -1.,  2., -1., -1.,  2., -1.])"
6774,6774,không ưng lắm về pin  bàn phím nhiều lúc bị lỗi  với lại giải ăng ten tring hơi xấu  còn lại dùng được ,"tensor([ 1., -1.,  1.,  1.,  2., -1., -1., -1., -1., -1.])"
6775,6775,đang xài con k1 bronze 2 sim thấy rất hay hình như bản 464gb màn hình và ảnh chụp tối hơn bản 332gb lâu nay quen mua bên fpt giờ muốn trải nghiêm bb brand new bên tgdđ lần đầu cũng hơi lo nhất là có bình luận nói máy 464 không nhận thẻ sim và không có cài đặt vân tay,"tensor([-1., -1., -1.,  0., -1., -1., -1., -1., -1., -1.])"
6776,6776,mua được 1 tuần mọi thứ đều ổn chơi pubg thì rất mượt nhưng không hiểu sao vào liên quân thì lag fps toàn 1112  mặc dù đã hạ xuống cấu hình game thấp nhất,"tensor([-1., -1., -1., -1.,  0.,  2., -1., -1., -1., -1.])"
6777,6777,điện điện thoại mua được bốn tháng mà sập nguồn nay lại hư camera sau và đèn flash,"tensor([-1.,  1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
6778,6778,rất tốt trong tầm giá cảm ứng hay bị loan khi chơi game mong nhà sản xuất khắc phục điều này cho những sản phẩm sau còn lại là dùng rất tốt rất ủng hộ hàng việt,"tensor([-1., -1., -1.,  1.,  0., -1.,  2., -1.,  0., -1.])"
6779,6779,mua được 3 ngày dính lỗi sập nguồn không thể bật lên lại được mai ra cửa hàng mong là được đổi ,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6780,6780,"mình mới mua điện thoại o tgdd ngày qua 
với giá như này thì máy quá tốt rồi chơi game cx mượt pin trâu","tensor([ 0., -1., -1., -1.,  0.,  0.,  2., -1., -1., -1.])"
6781,6781,máy tốt chơi game ngon camera  được  pin trâuđáng giá tiềnmỗi tội không có sẵn ốp dẻo,"tensor([ 0.,  0., -1., -1.,  0.,  0.,  0., -1.,  1., -1.])"
6782,6782,"cam chụp đẹp mọi tác vụ rất mượt
nhưng pin chỉ được lúc đầu sau 2 tháng pin kém dã man","tensor([ 1.,  0., -1., -1., -1.,  0., -1., -1., -1., -1.])"
6783,6783,mới mua được 3 ngày pin ổn cam ổn loa ổn nói chung là mấy thứ bên ngoài đều ổn nhưng chơi liên quân thì không ổn với giá 9tr mà chơi 1 game kiểu như liên quân mà còn giật với lag thì thực sự chán nói chung là nếu đổi được thì đổi máy khác ,"tensor([ 0.,  0., -1.,  0., -1.,  1.,  1., -1., -1., -1.])"
6784,6784,pin trâu cam ổn game mượt chơi tầm trên 1 tiếng thì hơi ấm chút  sạc cũng khá nhanh  khuyên nên nên xem thật kĩ hàng trước nữa để tránh các lỗi về sau,"tensor([ 0.,  0., -1., -1., -1.,  0., -1., -1., -1., -1.])"
6785,6785,tôi mới mua hôm qua nói chung xài là ok nhưng chơi nó hơi nóng máy 1 chút pin trâu camera đẹp nói chung là ok các bạn nên mua,"tensor([ 0.,  0., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
6786,6786,mở khóa vân tay qua kém may ảnh bình thương màn hình tam ôn qin tõt 4t thì hơp lý,"tensor([-1.,  2., -1.,  1., -1., -1.,  0.,  2., -1., -1.])"
6787,6787,tốt xài mấy ngày đầu vẫn bình thường pin trâu với giá này thì  được  vậy là tốt lắm rồi cầm thấy chắc tay phù hợp nhu cầu đặc biệt là nhân viên phục vụ siêu tốt luôn,"tensor([ 0., -1., -1., -1.,  0., -1.,  2., -1.,  0., -1.])"
6788,6788,chiến game tốtcamera đẹp bền bỉpin trâugiá thì rẻ147 giảm giáchỉ có thể nói tuyệt vời,"tensor([ 0.,  0., -1., -1.,  0.,  0.,  0., -1., -1., -1.])"
6789,6789,pin tuộc nhanh bật hết độ sáng xài chỉ  được  3p 1 còn tất hết độ sáng bật chế độ tiết kiệm pin thì để qua đêm mất 30 pin  mong cửa hàng có hồi đáp lại,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6790,6790,mọi thứ đều tốt cho đến giờ camera không ấn tượng cho lắm chơi game mượt sạc nhanh,"tensor([ 0.,  2., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
6791,6791,mới lấy máy hum qua  máy pin trâu 5000mah mà để qua đêm mất 20 pin  ko bít có lỗi pin không mà thấy pin hết nhanh hơn pantech v950 pin 4000mah  mình dùng 4 năm rùi ,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6792,6792,"mái nhanh hết pin quá để sáng tới chưa tụt 20pin
kog nên mua sân pham nay","tensor([ 1., -1., -1., -1.,  1., -1., -1., -1., -1., -1.])"
6793,6793,"máy xài tốt
tuy mua lại nhưng vẫn rất ok ms dùng  được  2 tháng nên ổn không biết về sau ntn thôi","tensor([-1., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
6794,6794,mình nhận máy hôm 165  theo mình trải nghiệm máy ngày thì đt nói chung mọi thứ đều tốt  không  có gì để góp ý,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
6795,6795,mình mới mua điện thoại  sau khi sử dụng mình có đánh giá như sauâm thanh và camera không tốt lắm,"tensor([-1.,  1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
6796,6796,sau cập nhật ngày 2510 vân tay nhận diện khá là ok nhưng chơi game lag qua đặc biệt là game pubg,"tensor([-1., -1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
6797,6797,thiết kế ngáo quá nhưng cấu hình ngon trong tầm giá rẻ ! đuổi cái thằng thiết kế cục bộ đi tương lai tươi sáng hơn cho vin sờ mắt ,"tensor([-1., -1.,  1., -1., -1.,  0.,  0., -1., -1., -1.])"
6798,6798,mình mua dùng làm máy phụ bỏ sim 4g vào chỉ chơi game thôi chơi pubg đồ họa mượtcực cao thì bao mướt nhé máy không bị nóng mình sạc qua đêm pin đủ dùng 1 ngày vì chơi thường xuyên lâu lâu máy bị đơ và đứng máy nhưng tắt mở lại là khắc phục được nhé,"tensor([ 0., -1., -1., -1., -1.,  2., -1., -1., -1., -1.])"
6799,6799,sản phẩm rất tốt vô đối trong tầm giá chơi game xem phim sử dùng hàng ngày đều ngon nhân viên phục vụ rất chu đáo nhiệt tình đặc biệt rất xinh nha yêu,"tensor([-1., -1., -1., -1.,  0.,  0.,  2., -1.,  0., -1.])"
6800,6800,"như loz dm mua mới được 2 tháng mà lag cực mạnh luôn 
cực kỳ chán luôn đó nha bye bye samsung từ đây nhé","tensor([-1., -1., -1., -1.,  1.,  1., -1., -1.,  1., -1.])"
6801,6801,mua của tgdd để  được  bảo hành cuối cùng lại kêu phải trả tiền thất vọngbít zi mình mua ở ngoài cho rẻ,"tensor([-1., -1., -1., -1., -1., -1., -1., -1.,  1., -1.])"
6802,6802,loa thoại rè ồm lọc âm không tốt khi nghe đt khá bực mình vì chất lượng âm thanh không tương ứng giá,"tensor([-1., -1., -1.,  1., -1., -1.,  1., -1., -1., -1.])"
6803,6803,sản phẩm dung rất mượt không chơi game nên pin xài rất lâu và bền mua 2 ngày rồi giờ mới xạc lần đầu rất đáng đồng tiền,"tensor([ 0., -1., -1., -1., -1.,  0.,  0., -1., -1., -1.])"
6804,6804,mới mua hôm qua máy xài mượt pin tạm được camera chụp đẹp nhân viên tư vấn nhiệt tình,"tensor([ 2.,  0., -1., -1., -1.,  0., -1., -1.,  0., -1.])"
6805,6805,"đầu tiên là hài lòng với sản phẩm mẫu mã đẹp sang chảnh camera tốt bữa hôm mua không bị tốn đồng nào do có chương trình trả góp không trả trước mà còn không lãi suất sử dụng  được  1 tuần thấy ok
nhưng pin thì hơi lo lắng sử dung chơi game lướt facebook đọc tin tứctrong 10 tiếng mà hết 51 pin thì không biết sao bị gì ko???
đọc quảng cáo và comment thì nói pin trâu lắm thấy hơi hoang mang","tensor([ 1.,  0.,  0., -1.,  0., -1.,  0., -1., -1., -1.])"
6806,6806,mới dùng được 10 ngày thấy ổn trong tầm giá chụp ảnh đẹp cấu hình tốt chới game liên quân pubg ngon pin trâu điểm từ là cam sau lồi lên cao quá dễ bị sước mặc dù có ốp vẫn bị lồi lên cam trước chụp cũng bình thường nhưng có thể dùng phần mềm để hỗ trợ lúc mới mua thì không sao giờ thì sạc máy hơi nóng không biết phải lỗi không nhưng cứ dùng thêm xem sao đã,"tensor([ 2.,  0.,  1., -1.,  0.,  0.,  2., -1., -1., -1.])"
6807,6807,nói chung máy dùng tạm được chỉ hơi tiếc màn hình hơi tối và nhanh hao pin còn lại thì ok,"tensor([ 1., -1., -1., -1.,  0., -1., -1.,  1., -1., -1.])"
6808,6808,máy chạy mượt mà và thiết kế đẹp nói chung là rất tốt pin thì dùng cả ngày vẫn chưa hết,"tensor([ 0., -1.,  0., -1., -1.,  0., -1., -1., -1., -1.])"
6809,6809,khó mà chê  được  chổ nàoxài từ note 9 qua 10 không hối hận tí nàomẩu mã đẹpcầm thấy sang kkk,"tensor([-1., -1.,  0., -1.,  0., -1., -1., -1., -1., -1.])"
6810,6810,nói chung là máy xài ổn định tầm giá này thi ngon chơi game ổn nếu chơi pubg bật max setting thì máy sẽ nóng giảm bớt thì ok con liên quân chơi rất mượt  mấy cái kia chưa đụng tới chưa biết chủ yếu cho game thủ,"tensor([-1., -1., -1., -1.,  0.,  2.,  2., -1., -1., -1.])"
6811,6811,sản phẩm tốt sử dụng khá lâu  phụ kiện đi kèm đầy đủ và tốt  đối với người chỉ sử dụng những tính năng cơ bản là vừa đủ,"tensor([-1., -1., -1.,  0.,  0., -1., -1., -1.,  0., -1.])"
6812,6812,mình mua góp sài  được  mười mấy ngày rồi cái ji cũng ok có cái pin mau tuộc qua dù chỉnh chế độ sáng rất thấp mà vẫn mau tuột pin quá sạc pin thì nhanh nhưng pin cũng mau tuột vậy xài lâu có còn cầm pin  không nữa bỏ 7t ra mua thì rất là tiết,"tensor([ 1., -1., -1., -1.,  0., -1.,  1., -1., -1., -1.])"
6813,6813,tôi mua cũng được 3 tháng rồi rất mượt chơi game mượt có khi hơi lát tui hỏi cái này camera trước xài lâu có hỏng hay không khoảng5 năm nói chung oppo reno 2f khá tốtcam ơn,"tensor([-1., -1., -1., -1., -1.,  2., -1., -1., -1., -1.])"
6814,6814,đt xài tốt hoi mau hết pin chút wifi bắt xa tốt nhân viên nhiệt tình chu đáo màn hình sáng  tgdd nên bán thêm ốp lưng cua vsmart,"tensor([ 1., -1., -1.,  0.,  0., -1., -1.,  0.,  0., -1.])"
6815,6815,đã mua được hơn 1 tháng thấy máy ngon pin tạm ổn cam sau chụp đẹp cam trước chụp hơi xấu nhưng xài mấy ud chụp ảnh là đẹp ngay chơi game thì mình chỉ chơi mobile lengend thôi không biết game khác thế nào nhưng thấy máy không nóng như lời đồn nhân viên dmx tư vấn nhiệt tình vote cho 5s,"tensor([ 2.,  2., -1., -1.,  0.,  0., -1., -1.,  0., -1.])"
6816,6816,camera hình ảnh màu nhạt chất lượng loa hơi kém tốc độ xử lý cũng bình thường nhân viên tư vấn nhiệt tình,"tensor([-1.,  1., -1.,  1., -1.,  2., -1., -1.,  0., -1.])"
6817,6817,mới mua 2 ngày và cập nhật lên a10 theo mh thì máy chạy mượt chiến game tốt pin thì ok xạc đaỳ100 chơi game 3 trận còn 97,"tensor([ 0., -1., -1., -1., -1.,  0., -1., -1., -1., -1.])"
